f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,target
-0.288906544,1.24916601,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.44502607,-0.394225895,-0.382549852,-0.328266174,-0.306917518,-0.264197111,-0.162264064,-0.256989509,-0.183207944,-0.308062553,-0.183229372,-0.293382049,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.288906544,-0.812074482,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.493561894,-0.677928686,-0.65138793,-0.645968616,-0.649970353,0.506394804,-0.256989509,-0.219671398,-0.241740167,-0.303401768,-0.283987999,0,0,0,0,1,0,0,0,0,0,1,0,0
1.63794255,1.90008402,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.680206835,-0.618950963,-0.525276124,-0.630276859,-0.633178651,-0.295633584,-0.079475902,0.241403908,-0.180843562,-0.237948388,-0.0957127959,1,0,1,0,0,0,0,0,0,1,0,0,0
-1.13672018,-1.24601984,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,2.47884989,-0.437611073,-0.47862637,-0.593845785,-0.442688614,-0.647251606,-0.647502005,-0.281566113,-0.00391326379,0.542880595,-0.246719122,-0.314136118,0.591741979,0,0,1,0,0,0,0,0,0,0,1,0,0
0.327685177,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.673084497,-0.609589756,-0.660898685,-0.656470954,-0.639537275,-0.635411918,0.00781376939,-0.205731913,-0.238243908,-0.216781497,-0.246653691,-0.235386327,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.59720242,0.055816222,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.541697145,0.45811075,0.728610456,0.728085697,0.624605417,0.526458442,0.225588277,0.914860725,-0.126411289,-0.136990339,3.15031099,-0.102125511,1,0,1,0,0,0,0,0,0,0,1,0,0
0.250611216,1.24916601,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,2.0128119,2.16049385,2.11862421,2.37709951,2.62928843,2.53627777,0.153982908,0.0468235128,0.0894160345,0.147321463,-0.314136118,0.0911561027,0,0,0,0,1,0,0,0,0,0,1,0,1
0.635981023,0.164302558,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0984907597,-0.241245642,-0.485479653,-0.530063808,-0.525911689,-0.353948921,-0.281143457,0.322251737,0.223626554,0.224176303,0.904474795,-0.194209918,0,0,1,0,0,0,0,0,0,0,1,0,0
2.48575616,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.692056537,-0.681457281,-0.686162472,-0.700415015,1.59297276,1.68711984,-0.301007003,-0.23220706,-0.227225363,8.66665363,0.0785841346,-0.0739995539,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.674276352,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.32692048,0.359870672,0.415466189,0.531479895,0.634096146,0.580494225,-0.100439541,-0.10942319,-0.069614619,-0.0942861214,-0.131913915,-0.124626286,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.288906544,0.923706949,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.482128173,-0.690983415,-0.677928686,-0.672497272,-0.663058519,-0.652724206,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.828424275,0.815220594,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.0599898547,-0.0199666098,0.0238772519,0.0978684351,0.169362709,0.210807443,-0.221190572,-0.170185789,-0.183207944,-0.180396736,-0.195927322,-0.164002627,0,0,1,0,0,0,0,0,0,1,0,0,1
0.4818331,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.692925692,-0.679181159,-0.677928686,-0.618744671,-0.654850781,-0.565743029,-0.291226178,-0.256989509,-0.100398414,-0.27620995,0.0249123648,-0.293382049,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,-1.35450613,-0.469070911,-0.399186403,-0.38461417,-0.339990377,2.47802806,-0.316687822,-0.0382202081,-0.134982809,-0.433913797,-0.372194707,-0.372842759,-0.346963555,-0.245038912,-0.18741633,-0.126411289,-0.308062553,-0.248682737,-0.237130135,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.211832568,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,2.47802806,-0.316687822,0.48080188,0.406939358,0.307474971,0.332418114,0.296196401,0.275035828,-0.133344203,-0.122009732,-0.0128179565,-0.308062553,-0.176684037,-0.147014543,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.211832568,-0.161156461,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.707067668,0.694831133,0.671997607,0.746428072,0.78650713,0.82179141,-0.0702517778,-0.0779134408,-0.0975017846,-0.0846473575,-0.0523226187,-0.0965003222,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.520128429,-0.486615479,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695641816,-0.690983415,-0.668123066,-0.659486592,-0.663058519,-0.652724206,-0.341941625,-0.227476254,-0.249262467,-0.308062553,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,0
0.713055015,2.65948844,0.845712543,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.695913434,-0.691264451,-0.64908874,-0.672497272,-0.663058519,-0.652724206,-0.341941625,-0.169317752,-0.296801269,-0.308062553,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,0
1.71501648,-0.812074482,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.43651104,-0.674544513,-0.5840258,-0.452979028,-0.533214748,-0.586783111,-0.271302253,0.0256434046,0.50528121,-0.308062553,-0.0571007133,-0.282131672,0,0,0,1,0,0,0,0,0,0,1,0,0
2.3316083,-0.161156461,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.37314412,-0.363539934,-0.677928686,-0.647128761,1.65922701,1.76387477,-0.274562538,-0.256989509,-0.204109117,8.70450687,0.0785841346,0.100606427,1,0,0,1,0,0,0,0,0,0,1,0,0
2.10038638,-0.2696428,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.655226052,-0.453377903,-0.592201889,-0.405677378,-0.643715203,-0.344142556,0.679068804,0.00103454851,0.678113461,-0.308062553,0.888700545,-0.194434926,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.443054467,-1.35450613,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.424302131,-0.400379956,-0.365678459,-0.330551207,-0.280550718,-0.240873381,-0.191002816,-0.170185789,-0.217285946,-0.180396736,-0.196320042,-0.231504947,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,1.4661386,2.160496,2.09546876,4.67498922,4.9155612,5.26467752,5.27438736,-0.693604767,-0.688875854,-0.675765693,-0.670165598,-0.660591245,-0.650205433,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,0,0,1,0,0,0,0,0,0,0,1,0,1
0.250611216,-0.2696428,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.94283128,2.06970048,2.17141581,1.70066869,1.55163789,1.72426307,0.112082295,0.0338029526,-0.00543439016,-0.0016645625,0.274944246,-0.00368464552,0,0,0,1,0,0,0,0,0,0,1,0,0
0.327685177,-0.595101833,-0.469070911,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.684003294,-0.676511586,-0.672449112,-0.661538482,-0.651462376,-0.640886068,-0.298169374,-0.240496814,-0.256759614,-0.263060361,-0.267991483,-0.253724456,0,0,0,1,0,0,0,0,0,1,0,0,0
0.713055015,-0.595101833,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.615548253,0.63135159,0.716324627,0.897846222,0.87878269,0.962942719,-0.341941625,-0.0399802104,0.043978706,0.0111020207,-0.0523226187,0.156633347,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4818331,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.685456395,-0.690983415,-0.677928686,-0.660217166,-0.663058519,-0.605656981,-0.341941625,-0.256989509,-0.251931906,-0.308062553,-0.130670309,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.05964613,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.299062133,-0.259707808,-0.254817665,-0.306084305,-0.311375022,-0.17232953,-0.221130207,0.177853733,-0.227566138,-0.242186993,1.55841947,-0.221998364,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.134758607,-0.161156461,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.442622304,-0.426401198,-0.45111683,-0.48740992,-0.43108657,-0.41070497,-0.16081506,-0.126783937,-0.219955385,0.0111020207,-0.117775992,-0.0121224346,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.05964613,0.272788912,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,2.47884989,-0.365566164,-0.359100014,-0.326859891,-0.278306425,-0.219165236,-0.209153801,-0.341941625,-0.195792899,-0.215979621,-0.177141249,-0.314136118,-0.180878207,1,0,0,1,0,0,0,0,0,1,0,0,1
0.019389322,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.00241284701,-0.0201914161,-0.0214014798,-0.0071185492,-0.0377392508,0.00616658945,-0.215153024,-0.165628597,-0.157819837,-0.23146306,-0.117775992,-0.180878207,0,0,0,1,0,0,0,0,0,0,1,0,0
0.327685177,1.0321933,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.660834849,-0.608732641,-0.663047254,-0.66024828,-0.605505526,-0.596102476,0.0114966761,-0.212198794,-0.252045512,-0.0804982111,-0.0934273377,0.571828783,1,1,0,0,0,0,0,0,0,0,1,0,0
-1.05964613,-1.02904713,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,2.47884989,-0.316893429,-0.311764359,-0.321668684,-0.283544898,-0.228738219,-0.218473211,-0.168361992,-0.0443203971,-0.183207944,-0.174013436,-0.314136118,-0.15275225,1,0,0,1,0,0,0,0,0,0,1,0,0
0.173537254,2.11705661,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.615136206,-0.553711474,-0.562107384,-0.672030926,-0.659110904,-0.643656671,0.247927219,0.0917010382,-0.296801269,-0.269762814,-0.268973291,-0.251643121,1,0,1,0,0,0,0,0,0,1,0,0,0
0.019389322,-0.486615479,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.127938017,0.207508624,0.217407778,0.306800932,-0.663058519,-0.652724206,-0.0400640182,-0.0399802104,-0.069614619,-0.308062553,-0.314136118,-0.107750706,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.211832568,0.381275237,0.845712543,2.09546876,2.14518738,-0.339990377,-0.308621436,-0.316687822,1.25551879,1.37330866,1.3853395,1.53498077,1.58101475,1.49859905,0.0806870237,-0.256989509,0.043978706,0.0238686036,0.0131307561,-0.0121224346,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.05964613,-0.812074482,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.578604519,-0.550831139,-0.607487082,-0.65594244,-0.667400897,-0.636906385,-0.239303231,-0.212719619,-0.240004614,-0.308062553,-0.235199347,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.674276352,-1.35450613,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.354986906,-0.400351852,-0.235408381,-0.304498762,-0.274283856,-0.276152819,-0.251378328,0.263832808,-0.183207944,-0.244229645,-0.248682737,-0.231504947,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.134758607,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.647308588,-0.62460953,-0.640018523,-0.632330477,-0.640507758,-0.652724206,-0.268162727,-0.142669022,-0.239550233,-0.275763094,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,0,1,0,0
0.019389322,0.489761591,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.7406981,-0.111195557,-0.380603135,-0.369070262,-0.577526808,-0.652724206,-0.341941625,-0.170185789,-0.232280269,-0.244229645,-0.314136118,1.76988232,0,0,0,0,1,0,0,0,0,1,0,0,1
0.250611216,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.225460067,0.295253098,0.259326667,0.274266452,0.364177704,0.391570449,0.261813581,-0.126783937,-0.17446126,-0.148480266,-0.157048017,-0.164002627,1,0,0,1,0,0,0,0,0,0,1,0,0
1.56086862,-0.0526701175,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.615706623,-0.62324667,-0.579541147,-0.260554701,-0.12397828,-0.104558095,0.152533889,0.00342165097,1.23733342,0.649686515,0.340397626,0.269137204,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.05964613,-1.02904713,0.845712543,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.451341033,-0.446268409,-0.392312169,-0.35871768,-0.3386136,-0.279527962,-0.341941625,-0.126783937,-0.240004614,-0.308062553,-0.117775992,-0.293382049,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.674276352,-1.02904713,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0106109157,0.0311626289,0.0429404639,0.0686760247,0.108371988,0.105607234,-0.232299671,-0.173657939,-0.179629758,-0.209568366,-0.222501397,-0.205797806,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.443054467,-0.486615479,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.358142197,0.409468412,0.274770468,0.283266693,0.335277826,0.323664665,-0.118552193,-0.160984606,-0.177528277,-0.167630151,-0.170138687,-0.185940877,0,0,0,0,1,0,0,0,0,0,1,0,0
1.48379469,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,2.9782815,3.06657314,2.11824942,1.92387092,1.54586446,1.9380722,0.277269721,0.263832808,0.570654154,0.649431169,1.32219827,0.38164103,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,-1.13753355,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0847336426,-0.0275678504,0.0105964523,0.0578881986,0.117615998,0.155025303,-0.16081506,-0.126783937,-0.183207944,-0.180396736,-0.192458287,-0.124626286,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.751350343,-0.920560837,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.1347605,0.285544306,1.02140808,0.0974953696,0.130528003,0.170742363,0.0210360084,-0.172963515,-0.190364331,-0.196993291,-0.183229372,-0.192128599,1,0,1,0,0,0,0,0,0,0,1,0,0
0.790128946,-0.378129125,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.368499577,0.0313171819,-0.287623107,-0.0451401919,0.180152863,-0.0671293214,2.82161498,0.949018002,2.00738263,3.10699844,1.98007011,6.47884321,1,0,0,0,0,0,0,1,0,0,1,0,0
-0.905498266,0.055816222,2.160496,2.09546876,2.14518738,-0.339990377,-0.308621436,2.47884989,-0.082357049,-0.000759775226,0.0135958074,0.00489728432,-0.0852916092,-0.0747527704,-0.0581766739,-0.256989509,-0.182980761,-0.0846473575,-0.314136118,-0.237130135,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.674276352,1.0321933,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.216184542,0.265171289,0.312579632,0.416264713,0.498627007,0.551243007,-0.195832863,-0.148007438,-0.15412806,-0.147841945,-0.14461188,-0.140883088,0,0,0,1,0,0,0,0,0,1,0,0,0
0.250611216,0.381275237,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.447624534,0.654914081,0.690541685,0.771050453,0.875098288,0.785638809,0.62406671,-0.0394159853,-0.0114548365,0.330266595,0.0131307561,0.269137204,1,0,0,0,1,0,0,0,0,0,1,0,0
0.019389322,2.98494744,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.0507053398,0.102327675,0.158761725,0.253328145,0.347564787,0.412241071,-0.16081506,-0.148484871,-0.154809609,-0.116563812,-0.117775992,-0.144258201,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.05964613,-1.13753355,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,-0.316687822,-0.297255933,-0.271313399,-0.296880752,-0.236725122,-0.212783247,-0.258689404,-0.100439541,-0.256989509,-0.0468959548,-0.308062553,-0.183229372,-0.180878207,0,0,1,0,0,0,0,0,0,0,1,0,1
0.327685177,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.671495557,-0.68783617,-0.648829162,-0.672497272,-0.644669235,-0.621525168,-0.328296751,-0.168840334,-0.296801269,-0.236697361,-0.192523748,-0.258505851,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.211832568,-0.0526701175,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.555232346,-0.434199154,-0.305143386,-0.448813111,-0.437254727,-0.603944242,0.262175828,0.17911239,-0.0123635828,-0.179247737,-0.182902098,-0.236848876,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.288906544,0.164302558,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.270841718,-0.233194783,-0.197339639,-0.139168367,-0.0863936543,0.0938026458,-0.232480794,-0.189326018,-0.209277615,-0.225718096,0.340397626,-0.183240786,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.288906544,-1.02904713,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.848563612,0.929345548,1.05911636,1.21112835,-0.587017536,-0.562015295,-0.0400640182,0.0468235128,-0.0128179565,-0.180396736,-0.183229372,-0.0121224346,0,0,0,0,1,0,0,0,0,0,1,0,0
0.713055015,0.381275237,2.160496,-0.399186403,-0.38461417,2.28778529,-0.308621436,-0.316687822,2.40674353,2.59620929,2.96477413,2.22565031,2.46781445,2.60048938,0.303955704,0.819333255,-0.296801269,0.141001999,0.149142876,0.112813093,0,0,0,1,0,0,0,0,0,1,0,0,1
0.0964632854,-0.2696428,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.6897071,-0.690983415,-0.671627164,-0.672497272,-0.597051084,-0.652724206,-0.341941625,-0.238022909,-0.296801269,-0.0519010685,-0.314136118,-0.20799163,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.905498266,1.90008402,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.027885396,0.00375038851,-0.152392566,-0.287182301,-0.25239104,-0.171607494,-0.220647201,-0.148484871,-0.240004614,-0.21231319,1.58001912,-0.225879744,1,0,0,1,0,0,0,0,0,0,0,1,0
-1.13672018,-1.46299255,0.845712543,2.09546876,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.583982408,-0.579311192,-0.548754513,-0.525509298,-0.496107161,-0.472599298,-0.341941625,-0.200567096,-0.251363933,-0.244229645,-0.255228072,-0.173565462,1,0,0,1,0,0,0,0,0,0,1,0,1
0.404759139,1.24916601,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.461748332,0.285164922,0.326437235,0.388486832,0.343304664,0.371269226,-0.148196578,-0.130559891,-0.158501402,-0.161246851,-0.15848799,-0.165915191,1,0,1,0,0,0,0,0,0,1,0,0,0
0.713055015,0.815220594,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.68635273,-0.66673249,-0.677928686,-0.672497272,-0.579911828,-0.552040994,-0.236767456,-0.256989509,-0.296801269,0.0146128312,0.0783223212,0.024328813,0,0,0,1,0,0,0,0,0,1,0,0,0
0.867202938,0.055816222,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,0.580686927,0.794068754,0.442561328,-0.672497272,-0.663058519,-0.652724206,0.563691199,1.47908497,-0.296801269,-0.308062553,-0.314136118,-0.274481416,0,0,0,1,0,0,0,0,0,0,1,0,0
2.56283021,0.381275237,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.531235516,-0.514525056,-0.404050022,0.10781686,-0.286735326,-0.382881075,0.464131951,0.567515671,2.59602308,1.26554644,0.86795181,-0.107413195,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.905498266,0.164302558,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.690358996,-0.334778845,-0.30303809,-0.259342253,-0.223721445,-0.201513559,1.21224499,-0.194707841,-0.216945171,-0.248889446,-0.251824498,-0.239042699,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.905498266,0.164302558,2.160496,2.09546876,3.4100883,3.60167313,3.87135291,3.87661862,-0.681382239,-0.67623055,-0.662787676,-0.656175613,-0.645787716,-0.635092914,-0.341941625,-0.256989509,-0.296801269,-0.308062553,-0.314136118,-0.293382049,0,0,0,1,0,0,0,0,0,1,0,0,1
1.32964671,0.923706949,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,3.74599099,4.02409077,4.08801842,3.55900359,3.77191043,3.82601714,0.624308228,13.3157711,0.256852597,0.317500025,0.312187225,0.409767002,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.905498266,3.20192003,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0391436853,-0.0240833629,0.0133939274,0.0801322535,0.151631311,-0.181128398,-0.217085049,-0.189933643,-0.23029238,-0.202227592,-0.227672204,-0.293382049,1,0,0,0,1,0,0,0,0,1,0,0,0
0.867202938,1.7915976,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.00755528873,0.0171544272,0.0446275994,0.0957854837,0.142535344,0.160986364,-0.220767945,-0.169881985,-0.218989849,-0.218249649,-0.225184977,-0.215698153,0,0,0,1,0,0,0,0,0,1,0,0,0
0.019389322,1.0321933,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.14643015,-0.115804076,-0.186351612,-0.130090415,-0.0572799668,-0.019222511,-0.0400640182,-0.170185789,-0.183207944,-0.116563812,-0.183229372,-0.180878207,1,0,0,0,1,0,0,0,0,1,0,0,0
0.0964632854,0.381275237,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,1.07491088,1.13400304,0.974009633,1.09581995,0.894030392,0.978323936,0.00896090455,0.00342165097,0.049658373,-0.0527308956,-0.0523226187,-0.0683743581,0,0,0,1,0,0,0,0,0,1,0,0,0
0.250611216,0.055816222,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.68111062,-0.633686066,-0.662081122,-0.655413985,-0.644981742,-0.634270132,-0.0939793587,-0.209290877,-0.234381735,-0.237910181,-0.242202863,-0.231561199,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.520128429,-0.486615479,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.255224079,-0.210896879,-0.151671559,-0.0987528786,-0.0406835191,-0.0069645457,-0.186233148,-0.130907103,-0.221829683,-0.21090886,-0.222501397,-0.213560581,0,0,0,1,0,0,0,0,0,0,1,0,0
0.635981023,-0.0526701175,0.845712543,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,1.96875656,2.00310183,2.28798699,2.45174384,2.91989899,3.09609723,-0.341941625,0.480842113,-0.296801269,0.968595743,0.280049622,0.184759304,0,0,0,1,0,0,0,0,0,1,0,0,0
0.327685177,1.1406796,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0068355184,0.0420797542,0.0280302055,0.10236077,0.308384687,0.361832291,-0.154113382,-0.165454999,-0.183207944,0.330266595,0.0806786418,-0.0104348762,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.674276352,-0.920560837,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.391695172,-0.530528367,-0.576686025,-0.576790273,-0.537951887,-0.595094979,-0.251378328,-0.126783937,0.0528957844,-0.21231319,-0.30510354,-0.290063202,1,0,0,0,1,0,0,0,0,1,0,0,1
-1.13672018,-1.24601984,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.475107014,-0.462299854,-0.436898738,-0.387614757,-0.371345937,-0.32619217,-0.305716306,-0.213587657,-0.17184861,-0.308062553,-0.183229372,-0.293382049,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.905498266,0.489761591,0.845712543,0.848141193,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.0137751875,-0.726418436,-0.672030926,-0.219408631,-0.165165097,-0.269637614,-0.341941625,-0.129778668,1.40709865,0.0283369087,-0.129950315,-0.119619861,1,0,0,1,0,0,0,0,0,0,1,0,0
-1.13672018,0.923706949,-0.469070911,-0.399186403,2.14518738,-0.339990377,-0.308621436,-0.316687822,-0.463482052,-0.422453046,-0.418657452,-0.380573153,-0.663058519,-0.652724206,-0.16081506,-0.256989509,-0.240004614,-0.244229645,-0.314136118,-0.293382049,0,0,0,0,1,0,0,0,0,1,0,0,0
0.713055015,-0.595101833,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.693401039,-0.688665092,-0.673977613,-0.669932425,-0.65758121,-0.649953604,-0.331979662,-0.245097414,-0.287429839,-0.286806196,-0.303336322,-0.276900232,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.13672018,0.381275237,2.160496,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.420445234,-0.405367821,-0.39963752,-0.362728149,-0.330734819,-0.310206443,-0.251378328,-0.191886723,-0.245684281,-0.263379514,-0.217265129,-0.293382049,1,0,0,1,0,0,0,0,0,1,0,0,1
-1.05964613,-1.35450613,2.160496,2.09546876,2.14518738,2.28778529,2.47802806,2.47884989,-0.312343925,-0.279645264,-0.265012592,-0.204190657,-0.160970762,-0.152448118,-0.233265683,-0.250479251,-0.169008777,-0.244229645,-0.314136118,-0.2540057,1,0,0,1,0,0,0,0,0,1,0,0,1
-1.21379411,-0.703588128,-0.469070911,-0.399186403,-0.38461417,-0.339990377,-0.308621436,-0.316687822,-0.583262622,-0.572834015,-0.553916872,-0.525291622,-0.55301863,-0.490012318,-0.172890157,-0.170185789,-0.211606279,-0.250612944,-0.117775992,-0.293382049,1,0,0,1,0,0,0,0,0,1,0,0,1
