f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,target
0.33558315,0.487244099,0.624904811,0.869001508,1.00007284,0.985586882,0.845382512,0.651910365,0.355223149,0.194272891,0.0861680731,-0.0431677476,-0.244214103,-0.365908563,-0.420698285,-0.443447471,-0.414180607,-0.41499567,-0.464505136,-0.47155112,-0.63040483,-0.503062725,-0.44086957,-0.21153529,0.0189349279,0.172995016,0.287200689,0.393658072,0.347016007,0.316118598,0.302453727,0.252206177,0.274269015,0.198709324,0.136528432,0.113924004,-0.0665373802,-0.046220012,-0.0841865242,0.0657629967,0.0556092337,0.302278906,0.410822332,0.481657982,0.235041484,0.140284941,0.0331155062,0.0332527906,0.0230048038,0.0125192013,-0.0317893401,-0.186891988,-0.298239529,-0.545978367,-0.522910655,-0.43932268,-0.275656343,-0.143380538,-0.0821216106,-0.0357477404,-0.0215507466,-0.0666264519,-0.280179948,-0.347136736,-0.506816685,-0.497373909,-0.595038533,-0.570177495,-0.515868068,-0.41765824,-0.424492449,-0.550326765,-0.481116086,-0.411448896,-0.446108013,-0.327447683,-0.481726557,-0.343696654,-0.428931922,-0.457268924,-0.377219677,-0.366429031,-0.322583437,-0.0759885013,-0.19759509,-0.155464381,-0.322144032,-0.30659017,-0.280620366,-0.246541753,-0.00830832403,0.151901245,0.287242621,0.391983271,0.162674353,-0.0213390384,-0.0961408094,-0.00384531636,0.1239428,0.148062438,0.180277571,0.00891144015,-0.0621203259,-0.24532637,-0.184487835,-0.105785631,-0.0673600212,-0.078583315,-0.26374504,-0.444154501,-0.536456168,-0.557060182,-0.485078901,-0.411833018,-0.293537289,-0.245332658,-0.203395411,-0.10151656,0.0278642215,0.0687347353,0.166686267,0.180012614,0.0828581378,-0.152512729,-0.293517679,-0.392144024,-0.283235162,-0.170514092,0.020106446,0.187170327,0.294970274,0.235946149,0.190983355,-0.050013572,2.11752717e-06,0.0326382406,0.186360464,0.254380018,0.209983408,0.213548318,0.12059211,0.16052857,0.216094285,-0.0082843462,-0.162959889,-0.368039191,-0.421667248,-0.14874272,0.0731688887,0.362643987,0.679307699,0.807913244,1.01933038,1.04956424,1.01292229,0.848808825,0.79458493,0.714289546,0.706172228,0.637428463,0.477999717,0.203219086,0.052511286,-0.174941435,-0.184217438,-0.216523737,-0.0257284604,-0.00989523344,0.0695907623,0.0555455759,0.220465809,0.20731318,0.265008301,0.289155126,0.426477164,0.501578987,0.432362914,0.219564512,0
-0.702899337,-0.741230428,-0.775498569,-0.799018562,-0.708022833,-0.557845592,-0.473765641,-0.378196418,-0.29896313,-0.266969204,-0.281499565,-0.198272765,-0.0624742582,0.0537172444,0.188764915,0.290582836,0.357169867,0.288435936,0.249027804,0.150600269,-0.0101005714,-0.228521347,-0.392631531,-0.548866212,-0.685311139,-0.693235457,-0.688844502,-0.637896419,-0.523644388,-0.420378923,-0.353323489,-0.359758765,-0.300438672,-0.256540477,-0.205482081,-0.135388747,-0.0358403064,0.0259668808,-0.0180469528,0.00497753639,0.0183878858,0.0808237195,0.194936857,0.263130724,0.259432167,0.229706749,0.231676489,0.2315211,0.235646054,0.271156609,0.342431962,0.380454868,0.386395931,0.420926124,0.404653788,0.341458738,0.320447266,0.292976856,0.230380088,0.233636975,0.203833386,0.161922455,0.0967772454,0.0889878348,0.155253768,0.123354137,0.109062001,0.065337196,0.030374201,-0.0192356817,-0.0430264212,-0.0803753212,-0.134266511,-0.188735843,-0.210588738,-0.278640687,-0.312482983,-0.331597626,-0.313471943,-0.318484902,-0.288321584,-0.20273751,-0.114056304,-0.119131811,-0.0781862661,-0.130461112,-0.174929872,-0.18435058,-0.139266729,-0.0985620171,-0.0634768307,0.0292690955,0.0443078391,0.0720096231,0.0514262058,0.117988914,0.129412204,0.174011514,0.224878877,0.194937646,0.162880197,0.13152498,0.168215543,0.109446898,0.0137889907,-0.0395754017,-0.0978571922,-0.115163289,-0.106908493,-0.0648163185,-0.0618732311,-0.0971043631,-0.0142179532,0.0313331299,0.123867415,0.210517839,0.28257823,0.301844537,0.254669845,0.196510985,0.0757071003,-0.0566667728,-0.101629928,-0.13456583,-0.209650427,-0.264108628,-0.270952612,-0.287193388,-0.396065921,-0.507705092,-0.576451361,-0.570709229,-0.483244121,-0.303095311,-0.146107256,-0.0576238297,0.012868573,0.0512911119,-0.0161797199,-0.0534070693,-0.098780632,-0.101933204,-0.160217345,-0.151207194,-0.198616013,-0.284610629,-0.343701333,-0.323780447,-0.291814476,-0.279615641,-0.234344006,-0.240181491,-0.253129184,-0.285964221,-0.28358829,-0.210645944,-0.100597389,0.0697213188,0.157235578,0.168602914,0.185290202,0.17348291,0.124445982,0.0106873224,0.00653481996,-0.0728015378,-0.0616431646,0.00811128318,0.0998505875,0.231673673,0.226484478,0.242910072,0.164151907,0.103811942,0.146400958,0.170078814,0.199071363,0.207432419,0
0.329545468,0.276476413,0.319139868,0.323329538,0.335468382,0.421521217,0.405666471,0.411346495,0.318193734,0.219204903,0.179642901,0.155366674,0.179845542,0.183742151,0.124302469,0.112994857,0.0656358227,-0.0509389676,-0.0769829303,-0.132755801,-0.0960833356,-0.161411226,-0.217768595,-0.289844245,-0.223908544,-0.17103979,-0.124088787,-0.0735754222,0.0265646055,0.115255639,0.136977226,0.160411447,0.164218605,0.198709324,0.180057049,0.16378656,0.0930874199,0.0440136045,-0.0240596402,-0.031493742,-0.0622583702,-0.159613356,-0.179687947,-0.180167452,-0.149112001,-0.11605759,-0.118725255,-0.112532735,-0.195543155,-0.167925492,-0.258776039,-0.260893762,-0.310465157,-0.255907029,-0.155498773,-0.128230095,-0.0769551396,-0.0872774422,-0.0331017375,-0.011802434,0.0911413208,0.131850243,0.140034631,0.138830647,0.0871904567,0.141791597,0.20788312,0.295867056,0.315909922,0.299502373,0.296054482,0.172675461,0.0726262257,-0.0155145992,-0.0246524569,-0.034605749,-0.0586176626,-0.0472699367,-0.0582446642,-0.065053232,-0.0453334004,-0.00981539022,-0.0366033725,-0.0883151665,-0.191310406,-0.286731571,-0.352813631,-0.42882973,-0.464994699,-0.431516439,-0.388358057,-0.363153815,-0.391728967,-0.429909855,-0.337942332,-0.215186626,-0.191110492,-0.104630858,-0.0779293701,-0.0804541409,-0.121276796,-0.212960675,-0.138898954,-0.0829725042,0.00177221349,0.0145966085,0.0241314806,0.0799298882,0.158507198,0.219687328,0.288131684,0.326539159,0.314145595,0.339087397,0.299298376,0.295609921,0.319960833,0.23251684,0.20426859,0.170955732,0.160187751,0.167219132,0.150503755,0.170531407,0.209685847,0.22974214,0.275621057,0.247074932,0.262356043,0.294560164,0.263166577,0.336778075,0.315840304,0.357386321,0.371363431,0.357581705,0.383782268,0.379817247,0.334968299,0.320330471,0.274745941,0.393165141,0.466968715,0.497900724,0.490735829,0.466246545,0.501928806,0.515193522,0.497985572,0.505368352,0.506131887,0.492879003,0.447028011,0.435943067,0.388456196,0.322074264,0.193791434,0.0756895393,0.0745999515,0.0279552508,0.0447896458,0.0307492726,0.0704949573,-0.0252408255,-0.09480232,-0.138674214,-0.14544414,-0.0939256474,-0.0332926512,0.0433988087,0.1000925,0.177649111,0.30653742,0.336985648,0.341236591,0.372662276,0.377109647,0.401545912,0
-0.195733473,-0.289585382,-0.322966456,-0.247145742,-0.0993196219,-0.0743607283,-0.108367793,-0.21782051,-0.268105298,-0.285668194,-0.212951362,-0.247906372,-0.135170192,-0.029025875,0.042259343,-0.00539713027,-0.177309215,-0.310097992,-0.452202827,-0.514670491,-0.507572293,-0.460356265,-0.320274442,-0.241654113,-0.193553105,-0.207900658,-0.265277714,-0.310226142,-0.420858085,-0.487333238,-0.38396728,-0.18228893,-0.141476974,-0.188868225,-0.180608585,-0.0668277442,0.17903924,0.3267456,0.40284121,0.321061939,0.210698187,0.131442055,0.0615958273,-0.0490510911,-0.112525947,-0.15778777,-0.253045917,-0.287475377,-0.378650904,-0.390473962,-0.356932431,-0.149891108,0.013514108,0.197329447,0.302260309,0.420756847,0.525357842,0.554791272,0.53675431,0.437172085,0.191971064,0.0175757781,-0.0700726584,-0.17268692,-0.216000691,-0.208520263,-0.168872416,-0.0966567472,-0.0937717706,-0.0621427298,-0.0490814373,0.0220499951,0.121306874,0.145333707,0.173679575,0.0935126022,0.074359417,-0.0230718367,-0.0521678217,0.0375262536,0.120609745,0.17141448,0.148092076,0.152054712,0.129207984,0.163327366,0.242176875,0.316831708,0.297085792,0.283718973,0.236885056,0.151901245,0.0567660332,0.0406396538,0.144133002,0.251259148,0.319351584,0.340011239,0.254565954,0.235953435,0.157081082,0.0789763182,-0.00305984635,-0.0529069677,-0.0823452324,-0.135881186,-0.0612605885,0.018963268,0.0800889209,0.0774355009,0.0389756374,0.017884599,-0.0390001088,-0.0117524667,0.00892988313,0.101113722,0.0894348621,0.0938614681,0.0719653144,0.00484660873,0.0107219797,0.0776647702,0.12590535,0.188478306,0.281572074,0.32119599,0.294044882,0.105831586,-0.010951194,-0.147633299,-0.194806859,-0.236703485,-0.252258778,-0.296922594,-0.298304528,-0.19602567,-0.0469562188,0.093103528,0.340919942,0.444909632,0.446686715,0.357374907,0.210121095,0.00362589047,-0.151074514,-0.308447361,-0.403675109,-0.535032868,-0.567047834,-0.410446316,-0.246287167,-0.0523726009,-0.0339495502,-0.0393125601,-0.117063999,-0.0909335464,-0.0585418418,-0.0615796223,-0.0375483967,-0.0892511308,-0.201086342,-0.32013759,-0.409069657,-0.384522319,-0.291515589,-0.150651067,-0.0257284604,0.014113456,-0.0393446162,-0.144876063,-0.22491543,-0.29697606,-0.322331876,-0.344599009,-0.267624706,-0.253504753,-0.193840727,-0.162596419,0
-0.0447912514,-0.0185983498,-0.00497093983,0.0318910778,-0.0372070484,-0.136345968,-0.238424659,-0.242493734,-0.187874898,-0.117377169,0.0113882143,0.0374868587,-0.0261262879,-0.105858773,-0.0808053389,-0.0468343236,-0.0011740583,0.109492809,0.101400301,-0.0157174245,-0.218915865,-0.289530545,-0.302185178,-0.205511525,-0.108557895,-0.0911745653,-0.130227432,-0.134255096,-0.118545458,-0.0795205608,-0.0652718171,-0.0231780391,-0.0925656855,-0.127347976,-0.137079969,-0.110457473,-0.10951329,-0.0823134556,-0.0841865242,-0.086200662,-0.118090391,-0.184922516,-0.192387089,-0.392451078,-0.539363146,-0.706241548,-0.825368762,-0.847291768,-0.727146268,-0.468666673,-0.283315122,-0.168391541,-0.20654729,-0.225691274,-0.245845959,-0.195328489,-0.157677501,-0.187016279,-0.204671293,-0.341050416,-0.430800885,-0.499666512,-0.484107614,-0.515356243,-0.543942153,-0.577269614,-0.4962174,-0.420644641,-0.3979294,-0.344103307,-0.394217372,-0.447901458,-0.475031018,-0.460940659,-0.464701653,-0.40065819,-0.330616236,-0.373944283,-0.465392947,-0.596052945,-0.608354747,-0.535966635,-0.394078434,-0.217745095,-0.141033009,-0.305484027,-0.536831319,-0.703868806,-0.790722668,-0.721310079,-0.541603923,-0.344758987,-0.285834312,-0.254238039,-0.226694182,-0.227302104,-0.185174897,-0.122416541,-0.0779293701,-0.0863135383,-0.161870643,-0.224638164,-0.316080391,-0.311470538,-0.250580102,-0.250244319,-0.286939621,-0.298063129,-0.209455475,-0.195213825,-0.168654382,-0.230249465,-0.274430573,-0.331816912,-0.396376133,-0.439828873,-0.52114743,-0.498575121,-0.419446856,-0.359315693,-0.31420362,-0.22937876,-0.187724367,-0.170459628,-0.161726281,-0.209236324,-0.197257295,-0.195078164,-0.147604808,-0.0844627991,-0.0421490408,-0.00983166043,-0.0400019921,-0.0993953794,-0.15828304,-0.117798544,-0.100798532,-0.0860925466,-0.12330962,-0.118662827,-0.264792442,-0.430010438,-0.638073385,-0.818180442,-0.87608248,-0.809018791,-0.56560427,-0.384138286,-0.21403113,-0.154731825,-0.198514536,-0.222006425,-0.240952551,-0.171662226,-0.146800488,-0.150789753,-0.19672434,-0.246594578,-0.220527276,-0.095111452,0.003810314,0.00696033332,-0.115336336,-0.378534287,-0.559760928,-0.791412532,-0.857752442,-0.820188522,-0.759528518,-0.600379765,-0.417512715,-0.196118221,-0.0316281542,0.0559814423,0.0611603819,-0.130726919,-0.29206875,-0.362775952,0
-0.13535659,-0.0848396271,-0.0600086264,-0.0487195589,-0.0931083634,-0.0867577791,-0.0526291393,-0.00192987453,0.0466447137,0.0820788741,0.10486304,0.099528864,0.0950336084,0.11281947,0.100861572,0.107075252,0.126372084,0.165026888,0.169062912,0.156760186,0.125015199,0.125331983,0.0837192386,0.0655579567,0.0614325367,0.0194080509,-0.0442863479,-0.0796433911,-0.154822975,-0.182995409,-0.187847003,-0.15781033,-0.141476974,-0.139652029,-0.143298343,-0.179018483,-0.22616218,-0.232702821,-0.228491038,-0.244242862,-0.217347324,-0.222886264,-0.179687947,-0.0865129083,0.0399159044,0.164130747,0.237516522,0.284003884,0.312433183,0.307245553,0.293353766,0.300286293,0.282478034,0.239631519,0.248052001,0.268260479,0.233515486,0.199471697,0.150722802,0.0839787945,-0.0334130712,-0.0666264519,-0.150407806,-0.191377968,-0.203625545,-0.257686853,-0.261517227,-0.277342319,-0.28619802,-0.246030062,-0.188346818,-0.0924253538,-0.0429903008,-0.0835658014,-0.17959936,-0.199329346,-0.245994464,-0.21665664,-0.167627782,-0.0710873231,0.0317116305,0.0252613612,0.017017886,-0.0328451917,0.0160838477,0.063314274,0.0888288021,0.0723525435,0.0881282464,0.141905069,0.212365717,0.231612146,0.262326241,0.247681439,0.187396169,0.0877002329,0.0107000899,-0.104630858,-0.220427364,-0.30897072,-0.405433774,-0.522413909,-0.581852555,-0.618138969,-0.635116994,-0.653524816,-0.683402836,-0.688249469,-0.704093814,-0.687168062,-0.684763312,-0.690205276,-0.714313805,-0.707277119,-0.680695295,-0.749807239,-0.820208132,-0.908238709,-0.904558897,-0.902364731,-0.83408457,-0.670753837,-0.476755679,-0.266176403,-0.0838495418,-0.00194094225,-0.0253015291,-0.0415527783,-0.0854895264,-0.109730996,-0.0675920099,-0.00983166043,0.0473978668,0.0734409466,0.0669689104,0.0446731858,0.0248335302,0.0273983013,0.037385229,0.0474427417,0.0316572152,0.0114025641,-0.0467265286,-0.0857008845,-0.0619341806,0.013348572,0.124094076,0.189261198,0.156935558,0.106929503,0.0821497291,0.0748527721,0.0817285925,0.00279869861,-0.0456964411,-0.0430485792,-0.00447042612,0.0518166423,0.0805024952,0.109999716,0.0857689753,0.0842743814,0.0704949573,0.0346394219,-0.0351922363,-0.132685795,-0.181358844,-0.189960405,-0.239059478,-0.29671064,-0.345288754,-0.397833914,-0.512179255,-0.595709145,-0.706004858,-0.763032854,-0.887576103,-0.981512725,0
-0.0447912514,0.0175332539,0.00114435842,0.217915624,0.341679633,0.216969907,0.157939106,0.244802281,0.349051565,0.0259818602,-0.15063481,-0.0679845512,-0.0261262879,-0.170871228,-0.262472272,-0.117869519,-0.0133213103,0.146515518,0.341295004,0.199879587,0.0390324369,0.0521209501,0.162106067,0.270366013,0.237494051,0.283577621,0.250368804,0.150939375,0.141443402,0.0117807845,0.112462193,0.405197412,0.378205508,0.334053844,0.391481727,0.294675767,0.295688123,0.230496407,0.186384439,0.266355038,0.285140872,0.213696837,0.277481318,0.194450721,0.0277205575,0.0925933048,0.500317812,0.458946526,-0.0124354046,-0.210029259,-0.166754395,0.0227796733,0.233575508,0.42696926,0.380561203,0.0669652671,0.0161860473,0.0436297767,0.248762548,0.341390848,0.328387797,0.384456933,0.541710317,0.550033808,0.477007627,0.276999682,0.30052793,0.588702261,0.7255916,1.0289222,1.13770175,0.781202316,0.638538718,0.68974334,0.898831069,0.660893857,0.370535642,0.376196802,0.47651726,0.592662275,0.665851474,0.621566117,0.743883848,0.867000997,0.701113343,0.80091089,0.591810465,0.426847339,0.475314319,0.567346811,0.384001076,0.311323047,0.361991793,0.360613316,0.496418804,0.729820371,0.396514446,0.257011384,0.260503381,0.388297826,0.522425771,0.604462922,0.676135659,0.710757554,0.626644671,0.7067945,0.560881615,0.342086345,0.230893299,0.136707097,0.31186083,0.520204782,0.735442221,0.788408637,0.601765573,0.50834018,0.581638932,0.736718178,0.330271721,-0.020708641,-0.0347676054,0.0520778075,0.168952569,0.314106584,0.227657393,0.119997516,-0.0437253602,-0.360885561,-0.445758134,-0.128682151,-0.124838687,0.00277232984,0.222197577,0.295659065,0.273957193,0.189092502,0.18037799,0.302165627,0.239741713,0.183886603,0.162095055,0.399130195,0.347504705,0.0453117192,-0.0975903124,-0.129671842,-0.157782644,-0.136671141,-0.148214459,-0.119050734,-0.0731113553,-0.00390579272,0.300908238,0.574308634,0.364667028,0.148491263,0.103672408,0.177149355,0.0686974078,-0.0833908096,-0.142544433,-0.337979287,-0.319151312,-0.127037242,0.107871957,0.298480809,0.435176909,0.164167762,-0.202747688,-0.16916959,-0.387419403,-0.504624605,-0.482515574,-0.320683748,0.0185400918,0.243745521,0.358691901,0.625989616,0
-1.63270342,-0.265497655,1.16916633,2.77265263,3.74544859,3.56417298,2.25742841,0.534712553,-1.17532587,-2.6168108,-3.16675568,-2.30770087,-0.425953954,1.92134762,3.03683329,3.80090523,3.65514874,3.163867,2.08822036,0.427796423,-1.23842585,-2.35774231,-2.55731416,-1.8439759,-0.375685722,0.916355908,1.92008138,2.26866007,2.28786302,1.49694932,0.639535487,0.0686167032,-0.135363072,-0.07813178,0.173838675,0.587618232,1.06925452,1.68626547,2.20063496,2.74640203,3.03331709,2.84584999,1.68708658,0.787596166,0.119185671,0.247591108,1.30624187,2.37748408,3.82101393,4.7461853,4.78400946,4.11137724,2.715379,1.19444966,-0.673489332,-3.08665967,-5.72131109,-6.55783415,-6.10543871,-4.42372561,-2.45332694,-1.50407887,-1.21330345,-1.58697665,-2.77765656,-3.92059684,-4.399652,-3.67921519,-2.26011896,-0.932542801,-0.0490814373,0.419701219,0.474241525,0.640251577,0.272845596,-0.0590092428,-0.789991617,-1.45680928,-2.05752516,-1.79080224,-0.869122565,0.568951011,2.03079414,3.16592312,3.93772078,3.67628741,2.33384442,0.640766621,-1.005826,-0.721310079,-0.314800054,0.728272378,0.804257691,0.762148857,1.2257123,1.98377192,2.37900662,2.40315056,2.10110259,1.60705292,1.24151695,1.05988467,1.13680744,1.34213364,1.52189457,1.69392884,1.89665759,2.20156813,2.49899101,2.78022003,2.99325442,3.20731521,3.33756852,3.37354445,3.34211826,3.45617342,3.69685459,3.89427924,4.02216339,4.12563038,4.22175789,4.1523881,3.90176105,3.28730917,2.00684118,0.528491378,-0.571875215,-0.238065273,2.46123695,4.86178684,6.61754799,4.8427043,1.23353875,-3.14872193,-6.66015005,-8.02475643,-7.72845936,-5.80244732,-3.86095285,-2.86533713,-2.46444893,-2.38654375,-2.58533669,-2.9322474,-3.37795424,-3.45489645,-2.80862331,-1.63958132,-0.178131133,1.10005319,1.6885047,2.17710066,2.2004652,1.44059741,-0.0754329264,-2.44926786,-4.2881279,-4.85406399,-3.42560911,-1.40196264,1.40296173,2.9270525,3.71518612,2.87895107,1.38352764,-0.222512156,-1.6598475,-3.13102484,-3.57974458,-3.600631,-2.36756039,-0.836862206,0.692164838,0.916930437,2.25914955,2.28185773,1.08312356,-0.387040138,1
0.142377108,-0.108927362,-0.298505276,-0.302953094,-0.130375907,0.0558082759,0.337541431,0.300317019,0.416938841,0.318932921,0.142252967,0.0436910614,-0.0564162619,0.0418967977,0.0363991186,0.0656380579,-0.159088328,-0.217541188,-0.298424184,-0.212834701,0.0328908116,0.0582218692,0.180195346,-0.0729886666,-0.0599892028,-0.140322387,-0.240723118,-0.158526972,-0.0399441756,0.0483013205,-0.00398422638,0.0135398572,0.164218605,0.1679492,0.161401927,0.113924004,0.209736317,0.477134973,0.571196496,0.655381978,0.601522326,0.473115772,0.3536762,0.581556141,0.485046118,0.515856564,0.325116962,0.179038316,0.312433183,0.409497529,0.477397025,0.368121237,0.331380576,-0.0262672212,-0.113336749,-0.280726463,-0.213562205,-0.180782601,-0.259818673,-0.209351227,-0.086793527,-0.0425686724,-0.057713408,0.0578360781,0.316130698,0.307728797,0.281998962,-0.0530429929,-0.149637461,-0.0927906185,-0.0793565214,-0.0562752448,0.0422008261,0.0339771882,0.0373263024,-0.0163031258,-0.0888397247,-0.125913769,-0.240549862,-0.143496364,0.067270875,0.17141448,0.344703346,0.4109146,0.242332131,0.0820667297,-0.150394186,-0.24547036,-0.169995785,-0.0554012544,0.07137952,0.151901245,-0.0117540359,-0.178950116,-0.294679165,-0.136436045,-0.0486559644,0.26293993,0.254565954,0.329703838,0.139683709,-0.0144435195,-0.0857445151,-0.14310357,0.0197973792,0.0988641754,0.383998066,0.464019567,0.526469886,0.492336631,0.151689082,0.199446112,0.0973017439,0.135969579,0.190410197,0.16797179,0.226504356,0.276634455,0.399573445,0.400952965,0.400632709,0.442278951,0.384188652,0.284195095,0.0479418561,-0.0812009424,-0.0989968553,-0.0231297333,0.0263179746,0.395632982,0.250445098,0.557347894,0.328325987,0.19689545,-0.0365252234,-0.24416545,-0.24437803,-0.133878171,-0.0221313816,-0.0296777003,0.0494441912,0.00543752313,0.0189786758,0.0155361276,-0.0678768679,0.12061388,0.411968172,0.412585199,0.330452234,0.202079073,0.159780264,0.165728033,0.142611831,0.111084789,0.156511635,0.0527213439,0.0676247925,0.165212914,0.186748296,0.215485469,0.173581824,0.21511355,0.2503317,0.489729285,0.52514255,0.460168272,0.39926219,0.164167762,0.160370246,0.0130318953,-0.0503741354,0.0530599989,0.34213379,0.372858524,0.231641546,0.0902732164,0.10084334,0.334819406,0
-0.0991304517,-0.120971225,-0.127276912,-0.160334289,-0.155220926,-0.142544493,-0.17649281,-0.149969175,-0.163188621,-0.148542181,-0.119476542,-0.0431677476,0.0102216806,0.0241661295,0.065700233,0.0833968595,0.0838567019,0.0971518978,0.101400301,0.0766812935,0.0881654471,0.125331983,0.156076312,0.186033279,0.194996446,0.246716753,0.268784761,0.339046359,0.383293509,0.40741995,0.375998825,0.337881267,0.341522038,0.297141701,0.298206121,0.275977284,0.271130472,0.230496407,0.198409811,0.217726663,0.167273283,0.175733089,0.15683943,0.132014349,0.113087997,0.116439119,0.149916083,0.126555532,0.123418726,0.114771195,0.109310493,0.0967814326,0.0807550922,0.0341643095,-0.00492012454,-0.0123328455,0.00997663569,0.0249287449,0.0159181394,0.0480608344,0.00217389967,-0.0245253388,-0.057713408,-0.0418495387,-0.0365610309,-0.0548747107,-0.0391696878,-0.0779651403,-0.0813571736,-0.0498835705,0.0114687271,0.0401250497,0.0422008261,0.064909555,0.0497220568,0.0386047363,0.038092941,0.0797700882,0.087599501,0.0978671238,0.108756661,0.0661842376,0.0289337207,-0.0451718532,-0.0781862661,-0.11795947,-0.0767871141,-0.0193271413,0.0512533858,0.0864126608,0.0836391896,0.139638036,0.094140619,0.115927577,0.162674353,0.202797234,0.212510675,0.197725758,0.218941465,0.194937646,0.215072304,0.254138529,0.292242557,0.295853198,0.290174872,0.285456657,0.243711084,0.201863125,0.182635888,0.184124365,0.163553655,0.193394065,0.215016976,0.252916187,0.281150341,0.313843936,0.326191247,0.295542002,0.292470783,0.25401029,0.225172877,0.199202836,0.193550974,0.2124075,0.161761701,0.17486982,0.11594785,0.0628444776,0.0325295031,0.022927044,0.00237615197,-0.0161336549,-0.0212734509,-0.0438408442,-0.0608767867,-0.0997461304,-0.0948160514,-0.109985359,-0.105454639,-0.106798142,-0.122496605,-0.101933204,-0.100485332,-0.0857008845,-0.115418375,-0.0998759195,-0.0438324809,-0.0340628177,-0.0584644526,-0.107157037,-0.138798729,-0.167481273,-0.137451053,-0.0814238191,-0.0397491455,-0.0131204799,0.00153750891,0.0398801938,0.0568923168,0.121720359,0.161873445,0.197271839,0.190386117,0.18434003,0.185365066,0.130804911,0.08800143,0.068133004,0.0635387972,0.0494721942,0.0639805049,0.082724072,0.0751609728,0.0978331342,0.109869286,0.0964121073,0.0762863383,0.0800454393,0
